Attrition_Flag,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1,0,4,3,1,1,1,6,2,2,0.63,1100,0.381,0.255
1,0,1,4,2,1,1,5,1,0,0.94,2052,0.607,0.226
1,1,1,4,1,3,1,3,2,3,0.949,1349,1.357,0.78
1,1,0,4,1,1,1,6,3,2,0.525,2644,0.481,0.781
0,1,1,3,2,4,1,3,3,3,1.022,918,0.556,0.148
1,1,3,2,1,4,3,3,2,2,0.618,1362,1.214,0.061
1,1,4,2,2,5,1,6,3,1,0.575,1222,0.85,0.029
1,1,4,1,3,3,1,4,1,2,0.62,1364,0.684,0.0
1,1,4,4,2,4,1,4,1,2,0.93,1463,1.0,0.12
1,1,3,2,1,2,2,4,3,4,0.802,1878,0.41,0.076
1,0,1,2,1,2,1,6,3,2,0.591,1489,0.455,0.169
1,0,3,4,3,1,1,3,2,3,1.167,1437,0.609,0.514
1,1,2,3,1,4,1,4,2,0,0.755,1313,0.609,0.108
1,1,0,2,1,3,1,4,2,2,0.722,1290,0.462,0.257
1,1,3,2,2,5,1,6,3,2,0.701,1233,0.611,0.231
0,1,2,4,2,3,1,3,5,3,0.676,709,0.421,0.0
1,1,1,4,2,3,1,6,3,0,0.865,1283,1.154,0.0
1,1,2,2,2,2,1,3,1,3,0.892,1101,0.276,0.197
1,1,4,3,2,4,1,3,3,2,0.493,1593,0.333,0.061
1,0,4,4,1,1,1,6,2,0,0.412,1631,0.533,0.617
1,0,2,5,2,1,1,6,1,2,1.134,2194,0.606,0.458
1,0,2,3,1,1,1,6,3,3,0.605,1128,0.929,0.0
1,1,1,4,2,4,1,6,3,3,0.566,1497,0.25,0.142
1,1,2,4,1,5,1,4,1,3,1.058,1385,0.515,0.0
0,0,2,5,2,1,1,3,3,1,1.004,974,0.273,0.0
0,1,1,2,2,3,1,3,2,3,0.749,731,0.5,0.0
1,1,1,3,2,3,1,4,3,2,0.904,1744,0.852,0.054
1,1,2,4,1,2,1,5,3,1,0.777,1766,0.625,0.374
1,1,4,4,1,3,1,6,2,2,1.285,1773,1.053,0.051
1,1,2,4,2,4,1,6,3,2,1.078,1860,0.85,0.0
0,1,0,2,2,3,1,3,3,2,0.749,906,0.333,0.0
1,1,0,4,1,2,1,6,1,2,0.466,2781,0.35,0.491
1,1,0,1,1,1,1,5,3,2,0.652,1650,0.606,0.719
1,0,3,6,1,1,1,6,1,0,0.812,1446,0.762,0.216
1,1,0,4,2,3,1,6,3,3,0.658,1703,0.371,0.244
0,1,2,3,2,2,1,2,5,3,0.856,761,0.214,0.0
1,1,0,4,1,2,1,4,2,2,0.533,1536,0.63,0.0
1,1,4,4,1,3,1,3,3,2,0.543,1373,1.118,0.572
1,1,4,2,1,3,1,5,3,2,0.759,1256,0.706,0.32
1,1,2,1,3,5,2,4,2,0,0.426,1215,0.406,0.056
1,1,4,1,2,5,1,6,6,2,1.125,2244,0.706,0.099
1,0,1,4,1,2,1,5,1,0,0.886,1277,0.526,0.178
1,1,4,4,2,3,1,6,2,3,0.695,1227,0.5,0.0
1,0,2,6,2,1,1,3,2,2,0.85,1336,0.652,0.214
1,1,4,6,2,3,1,4,1,1,1.317,1110,0.349,0.036
1,0,2,2,2,1,1,6,2,3,0.763,1474,0.857,0.482
1,0,3,3,2,2,1,4,3,3,1.073,1955,0.76,0.314
0,1,1,3,2,3,1,5,3,3,0.701,660,0.308,0.0
0,1,1,2,2,3,1,2,2,3,1.037,888,1.25,0.0
1,0,4,2,2,1,1,6,1,3,1.297,1785,1.143,0.393
1,1,2,2,2,3,1,3,1,2,0.593,1211,0.923,0.666
1,1,2,4,2,4,1,6,2,1,0.65,1391,0.212,0.599
1,1,2,4,1,5,1,5,1,1,0.426,1616,0.515,0.063
1,1,0,4,2,1,1,6,2,2,0.995,1498,0.536,0.663
1,1,4,1,2,4,1,3,1,1,0.831,1536,0.652,0.258
1,0,4,6,3,1,1,4,1,1,0.799,1594,0.452,0.159
1,1,1,1,2,4,1,6,1,2,0.735,1190,0.5,0.077
1,1,3,2,2,1,1,6,5,0,0.822,1248,0.85,0.185
0,0,4,1,2,1,1,3,4,3,0.993,827,0.75,0.0
0,0,3,6,2,1,1,6,1,3,0.685,920,0.5,0.0
1,1,0,1,1,4,1,6,2,2,0.676,1755,0.543,0.0
0,1,3,1,2,3,1,3,2,2,0.737,804,0.5,0.0
1,1,2,6,2,4,1,6,3,1,0.914,1749,0.429,0.059
1,0,0,2,2,2,1,3,2,2,1.328,2307,0.8,0.371
1,1,0,1,2,2,1,3,3,0,0.717,1757,0.607,0.275
1,0,2,4,2,1,1,6,2,2,0.963,1826,1.059,0.506
0,0,1,4,1,1,1,2,2,3,0.672,799,0.214,0.0
1,0,4,4,2,1,1,4,1,0,0.619,1468,0.381,0.0
1,1,1,4,2,4,1,3,2,2,0.552,1482,0.643,0.07
1,1,3,5,2,4,1,4,2,3,0.955,1726,0.85,0.128
1,1,3,4,1,3,1,4,2,3,0.658,1806,0.409,0.051
1,1,4,2,2,4,1,5,2,0,0.584,1405,0.387,0.09
1,0,3,4,1,1,1,6,1,2,0.504,1175,0.7,0.178
1,1,0,3,1,1,1,4,1,3,0.553,1786,0.37,0.333
1,0,3,4,2,1,1,6,3,3,0.872,1675,0.415,0.125
1,1,2,3,2,4,1,4,3,3,0.807,1200,0.895,0.091
1,0,0,4,2,2,1,5,3,0,0.908,1937,0.781,0.53
1,1,3,2,2,3,1,6,1,3,1.455,1915,1.056,0.303
1,0,3,5,2,2,1,4,2,2,1.06,1988,0.895,0.682
1,1,2,2,2,5,1,5,1,2,1.242,1648,1.5,0.456
1,0,3,4,2,1,1,4,1,0,0.825,1902,0.667,0.102
0,1,2,3,2,3,1,6,1,3,0.65,838,0.412,0.0
1,1,4,5,2,5,1,4,2,3,0.709,1918,0.649,0.0
0,1,3,6,1,4,1,4,1,3,0.881,837,0.667,0.0
1,1,2,4,2,2,1,5,1,2,0.539,1422,0.529,0.128
1,1,1,4,2,4,1,6,2,0,0.867,1680,0.778,0.0
1,0,2,4,2,1,1,3,1,3,0.869,1652,0.367,0.51
1,0,2,2,2,1,2,5,3,0,0.736,1158,0.857,0.221
1,1,1,1,2,2,1,3,3,2,0.906,1797,0.586,0.819
1,1,2,3,2,3,1,4,2,3,0.69,1911,0.571,0.061
1,1,3,4,2,2,1,6,2,3,0.767,1260,0.688,0.0
1,0,2,4,2,1,1,5,2,2,0.433,1489,0.324,0.217
1,1,3,4,2,4,1,3,3,3,0.896,1794,1.385,0.171
0,1,1,4,1,4,1,3,3,3,1.336,3231,0.306,0.046
1,0,3,4,2,2,1,6,1,3,0.694,1572,0.676,0.81
1,1,3,2,2,4,1,6,1,2,0.759,1935,0.708,0.788
1,0,2,1,2,2,1,3,1,3,0.803,1417,0.25,0.189
1,1,3,4,1,4,1,4,3,2,0.754,1465,0.476,0.153
1,1,3,5,1,3,1,5,2,2,0.6,1570,0.452,0.202
1,1,2,2,1,2,1,5,2,0,0.607,1445,0.29,0.403
0,0,2,4,2,1,1,3,1,3,1.035,694,0.364,0.213
1,1,3,4,1,4,1,4,1,2,1.373,2447,1.0,0.037
1,1,3,1,1,4,1,5,2,3,0.566,1306,0.55,0.068
0,1,4,2,2,4,1,2,2,2,1.031,646,0.25,0.033
1,0,0,3,3,1,1,6,1,3,0.702,1236,0.591,0.285
1,1,2,1,2,3,1,6,1,2,1.226,2513,0.615,0.271
1,0,4,4,2,2,1,4,3,3,1.516,2091,0.778,0.798
1,1,4,4,2,3,1,5,1,2,2.282,1848,1.083,0.456
0,0,0,4,2,1,1,3,3,3,0.857,949,0.133,0.261
1,0,1,4,2,1,1,6,2,2,0.76,1804,0.75,0.41
1,1,3,6,2,3,1,3,1,3,1.021,1605,0.344,0.712
1,1,3,4,2,5,1,3,1,3,0.587,1463,0.583,0.062
1,1,3,4,1,3,1,6,4,3,0.757,1279,0.708,0.0
1,1,2,2,2,4,1,5,3,3,1.008,1470,0.4,0.35
1,0,2,2,1,1,1,4,1,2,0.481,1265,0.462,0.0
1,1,3,4,1,4,1,4,3,2,0.741,1475,0.833,0.073
1,1,2,5,1,2,2,4,2,2,0.789,1419,0.667,0.0
1,0,3,1,1,1,1,5,3,3,0.745,1628,0.542,0.0
1,0,2,1,2,2,1,3,2,2,0.517,1135,0.421,0.515
1,1,3,2,1,5,1,3,1,3,0.846,1161,0.368,0.037
1,1,4,2,2,4,1,4,1,3,0.747,1916,0.538,0.101
1,1,1,2,2,2,1,5,1,3,0.939,1346,0.364,0.757
0,1,3,2,2,4,1,1,1,3,0.688,805,0.143,0.0
1,1,1,4,1,3,1,3,3,2,0.492,1195,0.8,0.286
1,0,3,1,2,1,1,6,1,3,0.557,1155,0.545,0.457
1,0,1,6,1,1,1,6,2,2,0.597,1431,0.545,0.0
1,1,4,5,2,3,1,5,3,2,0.62,1194,0.471,0.05
1,0,4,4,1,1,1,3,1,3,0.32,1154,0.571,0.654
1,0,2,2,2,1,1,6,4,3,0.413,1232,0.545,0.371
1,0,5,3,2,1,1,3,1,3,0.502,1269,0.875,0.692
1,1,2,6,2,3,1,3,3,3,0.898,1742,1.5,0.0
1,1,1,2,1,4,1,6,2,2,0.594,1379,1.0,0.122
1,1,1,2,2,2,1,5,3,2,1.441,1870,0.842,0.345
1,1,0,1,1,4,1,4,2,1,0.956,1207,0.684,0.051
0,1,4,2,2,3,1,3,3,3,0.987,781,0.364,0.825
1,1,2,4,1,3,1,6,3,0,1.178,1773,0.407,0.1
0,0,2,4,2,1,1,4,2,2,0.678,864,0.333,0.206
1,1,4,4,2,3,1,5,3,2,0.896,1830,0.524,0.976
1,1,3,1,1,4,2,4,1,2,0.499,1506,0.516,0.0
1,1,2,2,2,4,1,3,2,3,0.785,1383,1.857,0.347
1,1,1,4,2,4,1,3,3,4,0.794,1837,0.629,0.292
1,1,3,3,2,3,1,3,3,2,0.675,1191,0.481,0.139
1,0,1,1,3,2,1,3,2,2,0.708,1793,0.963,0.0
1,1,2,3,2,5,1,4,3,2,0.596,1564,0.686,0.278
1,1,2,1,2,3,1,3,3,3,1.048,1843,1.235,0.227
1,1,2,6,2,3,1,3,3,3,0.735,2165,0.649,0.127
1,0,3,4,1,2,1,4,1,0,0.711,1631,0.323,0.324
1,0,4,2,2,2,1,5,1,1,0.486,1265,0.391,0.745
1,1,3,1,2,4,1,4,3,3,0.561,1455,0.667,0.402
1,0,1,4,2,2,1,5,3,3,0.914,1137,0.929,0.226
1,0,3,5,2,2,1,6,2,2,0.56,1292,0.733,0.142
1,1,4,4,1,2,1,5,3,2,0.559,1682,0.438,0.259
1,0,3,2,2,1,1,6,1,2,1.015,1598,0.5,0.397
1,1,1,2,2,4,1,4,3,2,1.633,2409,0.8,0.045
1,1,3,4,3,4,1,4,3,1,0.869,1770,0.585,0.045
1,1,0,4,2,3,1,3,2,0,0.701,1526,0.8,0.177
1,1,2,1,1,2,1,6,3,2,1.181,1241,1.0,0.246
1,1,2,3,2,4,1,4,1,1,0.845,1681,0.87,0.101
1,0,4,3,2,1,1,4,2,2,0.857,1224,0.778,0.227
1,1,3,2,2,4,1,6,2,3,0.786,1572,0.52,0.284
1,1,1,5,1,4,1,6,3,3,1.042,1566,0.562,0.092
1,1,4,1,1,4,1,4,3,2,0.909,1638,0.633,0.059
1,0,2,5,2,1,1,3,3,3,0.816,1349,0.88,0.0
1,1,1,6,2,5,1,4,2,2,1.219,1751,0.92,0.029
1,0,2,4,2,1,1,3,1,2,0.813,1414,0.333,0.268
1,0,4,4,1,1,1,5,2,3,0.605,1260,0.6,0.578
0,0,4,3,2,1,1,6,2,3,0.764,965,0.421,0.051
1,1,1,3,1,2,1,4,3,3,0.621,1602,0.441,0.318
1,1,1,1,1,3,1,5,2,2,0.445,1617,0.424,0.123
1,1,2,5,3,5,1,4,1,1,0.742,1244,0.5,0.056
1,0,1,2,2,2,1,5,1,2,0.693,1036,0.25,0.594
1,1,2,2,1,3,1,4,3,2,0.519,1217,1.438,0.0
1,1,3,2,1,4,1,4,3,1,0.505,1556,0.842,0.071
1,0,2,1,2,2,1,6,2,3,1.158,2005,0.59,0.684
1,1,4,3,2,4,1,3,2,3,0.678,1698,0.763,0.019
1,1,1,5,2,4,1,5,3,3,1.043,2041,0.875,0.19
1,0,2,4,2,1,1,3,1,2,0.691,1346,1.308,0.722
1,1,4,1,2,4,1,5,6,3,0.609,1511,0.207,0.078
1,0,2,2,1,1,1,4,1,1,1.03,2117,0.649,0.291
0,1,2,4,2,2,1,2,3,3,0.568,596,0.5,0.548
1,0,1,3,1,2,1,6,3,3,0.928,1886,0.65,0.0
0,1,2,1,2,3,1,2,3,3,0.856,915,2.222,0.0
1,1,0,1,2,4,1,6,3,3,1.558,1824,1.45,0.511
1,1,4,4,1,3,1,5,1,0,0.568,1294,0.444,0.306
1,1,4,6,2,3,1,3,1,1,1.146,1545,0.824,0.473
0,0,3,1,1,1,1,6,3,1,0.701,820,0.562,0.0
1,0,2,2,2,2,1,4,1,3,0.678,1675,0.469,0.294
1,1,2,2,2,4,1,6,2,2,0.778,1678,0.542,0.393
1,1,1,6,2,5,1,6,1,2,0.654,2117,0.655,0.099
1,1,3,5,1,4,1,5,2,2,0.765,1721,0.75,0.054
1,1,3,6,1,5,1,3,1,0,0.86,1267,0.533,0.055
1,0,2,1,1,1,1,3,3,0,0.504,1193,0.346,0.096
1,1,2,6,1,4,1,4,3,2,0.558,1254,0.478,0.048
1,1,4,3,1,5,1,5,2,1,0.597,1099,0.696,0.219
1,0,3,4,2,2,1,6,2,3,0.563,1352,0.944,0.0
1,1,4,4,2,5,1,4,2,0,0.613,1770,0.741,0.709
1,1,2,2,2,2,1,3,3,1,0.681,1673,0.526,0.621
1,1,3,6,1,2,1,4,3,2,0.682,2167,0.512,0.719
1,0,1,2,1,1,1,6,3,1,0.691,2369,0.75,0.412
0,1,3,6,1,3,1,3,3,2,0.698,647,0.462,0.0
1,0,1,2,1,2,1,3,2,2,0.515,1447,0.696,0.112
1,1,2,5,2,1,1,6,1,3,0.664,1145,0.423,0.428
1,1,1,5,1,4,1,3,1,3,0.475,3280,0.625,0.0
1,1,2,2,2,1,1,4,2,0,1.12,1577,0.522,0.465
1,1,0,4,1,5,1,6,3,2,0.671,1736,1.105,0.53
1,1,4,4,3,5,1,5,3,3,0.557,1513,0.583,0.051
1,0,3,5,1,1,1,6,2,1,0.798,2505,0.568,0.707
1,0,1,3,2,1,1,3,2,3,0.448,1807,0.607,0.677
1,1,4,2,2,3,1,4,2,2,0.789,1481,0.452,0.253
1,1,1,2,2,3,1,3,3,2,0.889,1946,0.552,0.206
1,1,3,1,3,3,1,4,3,0,0.84,1481,0.519,0.062
1,1,0,5,1,2,1,4,1,2,0.893,2168,2.5,0.109
1,0,3,1,2,1,1,6,1,3,1.139,1583,0.6,0.803
1,0,1,2,2,1,1,4,1,1,0.426,1229,0.478,0.425
1,1,0,4,2,2,1,3,3,0,1.1,1718,0.448,0.801
0,1,1,4,1,4,1,2,3,2,0.78,1127,0.381,0.084
1,1,3,4,2,2,1,4,2,3,0.471,1340,0.923,0.149
0,1,2,2,2,5,1,4,3,1,0.858,732,0.615,0.0
1,0,3,4,1,1,1,3,1,3,0.813,2346,0.651,0.0
1,1,1,4,2,4,1,6,3,2,0.987,1580,0.667,0.033
0,1,3,2,2,4,1,2,3,4,1.024,1196,0.333,0.037
1,0,1,3,2,1,1,3,3,1,0.824,1665,0.629,0.878
1,1,2,4,2,3,1,6,3,1,0.983,2187,0.657,0.304
1,0,4,2,1,2,1,5,3,1,0.855,1371,0.917,0.814
1,0,2,4,2,2,1,4,3,3,0.808,1235,0.682,0.0
1,1,1,2,1,3,1,4,3,2,0.877,2701,0.714,0.342
1,1,2,2,2,3,1,3,3,3,0.858,1750,0.808,0.848
1,1,3,4,3,4,1,3,2,1,0.611,1381,0.481,0.163
1,1,1,3,2,1,1,6,3,3,0.627,1793,0.947,0.118
1,0,0,4,2,1,1,3,3,2,1.074,1831,1.0,0.729
0,0,3,4,1,1,1,2,2,3,0.931,1097,0.778,0.125
1,1,3,2,2,3,1,6,2,3,0.838,1682,1.0,0.0
1,0,3,4,2,1,1,5,2,2,0.527,1451,0.194,0.0
1,1,1,3,2,3,1,3,2,1,0.662,1509,0.467,0.222
1,1,4,4,1,4,1,5,3,2,0.651,1403,0.429,0.062
1,0,0,4,2,1,1,6,3,1,0.507,1420,0.348,0.232
1,1,1,3,2,3,2,5,2,2,0.428,1131,0.318,0.045
1,1,4,3,2,4,2,4,3,3,0.801,1005,1.0,0.039
1,0,0,2,2,1,1,3,3,2,0.491,948,0.714,0.519
1,0,3,5,2,2,1,6,2,2,0.91,1549,0.478,0.406
0,1,5,2,2,3,1,5,2,3,0.907,965,0.529,0.0
1,1,3,1,1,5,1,5,1,3,0.641,1958,1.05,0.073
1,0,1,6,2,1,1,3,3,3,0.809,1489,0.6,0.325
1,0,1,3,2,1,1,3,1,2,1.279,2516,0.75,0.702
0,1,2,1,2,4,1,5,3,3,0.929,1084,0.524,0.181
1,0,2,1,1,1,1,5,3,3,0.843,1537,0.581,0.16
1,1,0,1,2,1,1,5,3,0,0.559,3753,0.875,0.238
1,0,1,4,1,2,1,6,3,3,0.595,2167,0.412,0.468
1,1,4,2,2,3,1,5,2,3,0.952,1772,0.486,0.356
0,0,2,2,2,2,1,2,1,3,1.036,1254,0.842,0.0
1,1,4,4,2,3,1,3,1,2,1.178,2195,0.969,0.209
1,1,2,3,2,3,1,4,3,2,1.924,2398,1.176,0.34
1,1,3,4,2,5,1,3,2,3,1.554,2649,0.697,0.171
1,1,0,3,2,1,1,3,3,3,0.947,1174,0.8,0.258
1,0,3,1,2,2,1,5,1,3,0.986,1817,0.56,0.63
1,1,4,6,1,4,1,3,1,1,0.74,1387,0.333,0.0
1,1,2,3,2,5,1,3,2,3,0.606,2028,0.667,0.304
1,0,3,3,2,1,1,6,2,3,0.683,1774,0.85,0.372
1,1,2,4,1,4,1,3,3,1,0.638,1636,0.385,0.605
0,1,0,3,2,4,1,3,2,3,0.854,1031,0.389,0.0
0,1,3,2,2,3,1,1,3,3,0.639,916,0.32,0.033
1,0,4,2,3,1,1,5,3,3,0.692,1198,0.722,0.637
1,0,4,4,3,2,1,5,5,3,0.707,2189,0.688,0.507
0,1,3,2,1,3,1,2,1,3,1.038,811,1.25,0.0
1,1,1,4,2,3,1,4,3,2,0.786,1270,0.615,0.09
1,1,4,4,1,4,1,5,3,3,0.939,1840,0.606,0.219
1,0,2,2,2,2,1,6,1,1,1.419,1807,0.737,0.223
1,1,2,4,2,4,2,4,1,3,0.867,1729,0.677,0.05
1,1,2,4,2,3,1,3,2,3,0.814,1763,0.189,0.11
1,1,1,2,2,4,1,6,1,2,0.912,1843,0.72,0.096
1,0,4,3,2,1,1,4,3,3,0.772,1517,1.357,0.684
1,0,1,4,2,1,1,3,2,2,0.704,1977,1.0,0.674
1,0,3,4,3,1,1,5,2,2,1.301,2027,0.815,0.794
1,1,3,3,1,5,1,6,2,0,0.914,1497,1.15,0.055
1,1,2,1,2,1,1,4,3,3,0.749,1483,0.632,0.201
0,1,2,1,1,5,1,3,3,1,0.938,940,0.471,0.0
1,1,3,2,1,2,1,4,3,3,1.568,2183,0.75,0.582
1,0,4,2,1,1,1,3,2,2,0.402,1221,0.708,0.611
1,1,4,1,2,2,1,3,2,2,0.971,1790,0.765,0.171
1,1,3,2,2,3,1,4,3,3,0.618,3490,0.533,0.111
1,1,1,4,2,3,1,5,2,2,0.76,1904,0.531,0.065
1,1,2,1,3,3,1,4,5,3,0.573,1647,0.472,0.185
1,1,2,3,2,4,1,5,1,2,1.632,1903,0.625,0.83
1,1,0,2,2,2,1,5,2,0,1.184,1564,0.708,0.315
1,0,4,1,2,1,1,5,1,2,0.903,1686,0.7,0.691
1,1,2,3,2,4,1,5,2,2,0.65,3981,0.667,0.082
1,1,2,5,2,4,1,3,3,3,1.542,2730,0.778,0.473
0,1,1,2,2,1,1,3,2,1,1.058,821,0.5,0.0
0,1,1,4,2,4,1,3,3,3,0.601,938,0.4,0.501
1,0,5,4,2,1,1,4,3,2,0.569,1345,0.647,0.56
1,1,1,1,2,3,1,6,3,3,1.308,2444,0.4,0.175
1,1,2,3,1,5,1,6,3,2,0.758,1686,0.724,0.094
1,1,2,4,2,4,1,6,2,3,0.731,1468,0.304,0.663
1,0,0,4,2,1,1,6,1,0,1.458,1598,0.773,0.5
1,0,4,4,2,1,1,4,3,2,0.423,1232,0.55,0.435
1,0,1,6,2,1,1,3,1,2,0.696,2361,0.826,0.805
0,1,2,1,1,3,1,2,2,3,0.718,708,0.4,0.0
1,1,3,4,1,4,1,6,3,0,0.598,1687,0.59,0.0
1,0,2,2,2,1,1,4,3,2,1.144,1752,1.125,0.727
1,1,1,4,2,4,1,5,3,2,1.1,1560,0.696,0.239
1,0,3,1,2,1,1,4,1,2,0.551,1520,0.44,0.603
1,1,1,1,2,3,1,3,1,3,0.62,1685,0.364,0.202
1,1,2,2,1,2,1,4,3,3,0.96,1678,1.0,0.0
1,0,2,2,2,2,1,6,2,2,1.193,1627,1.0,0.57
1,0,2,3,1,2,1,4,2,3,0.856,1637,0.906,0.27
1,0,2,3,2,1,1,6,1,2,0.816,1707,1.211,0.372
1,1,2,2,2,4,1,5,1,3,0.646,1360,0.647,0.247
1,0,4,3,2,2,1,4,4,3,0.992,1641,0.882,0.737
1,1,1,1,1,3,1,4,3,3,0.673,1820,0.611,0.092
1,1,2,4,2,5,1,5,2,3,0.407,1505,0.591,0.147
1,0,2,2,2,1,1,5,2,0,1.144,1627,0.652,0.79
1,1,1,4,2,4,1,5,3,2,0.931,1703,0.889,0.124
1,0,0,5,1,1,2,6,2,3,0.973,2445,0.765,0.196
1,1,3,5,2,4,1,5,3,2,0.907,1665,0.8,0.09
1,1,0,2,2,5,2,3,3,1,0.562,1489,0.357,0.03
1,1,3,4,1,3,1,3,1,3,0.463,1393,0.455,0.0
1,1,0,5,2,2,1,5,1,2,1.423,1820,0.826,0.258
1,0,2,2,2,1,1,6,3,2,1.364,2742,0.758,0.0
1,0,2,3,2,1,1,5,1,3,0.693,1520,0.7,0.534
1,1,0,2,2,2,1,3,3,2,0.827,1588,0.714,0.36
1,1,4,2,2,3,1,6,3,2,0.725,1282,0.778,0.051
1,1,3,2,2,5,1,3,1,3,1.182,1872,1.107,0.085
1,1,2,1,1,4,1,3,2,0,0.753,2295,0.5,0.093
1,1,2,4,2,3,1,6,2,0,1.088,1065,1.545,0.0
1,1,3,4,1,5,1,4,2,3,0.69,1550,0.621,0.0
0,0,4,2,1,1,1,6,2,3,0.771,1489,0.536,0.599
1,1,3,4,3,1,1,5,1,3,0.668,1264,0.667,0.237
1,1,4,4,2,3,1,6,2,2,0.52,1582,0.652,0.055
1,1,1,5,2,2,1,4,2,2,1.642,1704,0.458,0.553
1,1,0,6,1,4,1,5,2,2,0.622,1546,1.059,0.544
1,0,1,2,1,1,1,3,2,2,0.611,1419,0.357,0.678
1,0,1,6,2,2,1,4,3,2,0.602,1065,0.588,0.789
1,1,5,2,2,2,2,5,1,3,0.446,1364,0.538,0.115
1,1,1,4,2,3,1,3,1,3,1.254,2247,0.636,0.88
1,0,2,4,2,1,1,4,3,0,0.772,1111,0.368,0.777
1,1,0,2,2,3,1,4,3,3,1.451,1836,0.75,0.171
1,1,5,1,2,2,1,5,3,2,0.256,1164,0.522,0.106
1,0,4,4,1,1,1,3,2,3,0.739,2005,0.459,0.197
1,0,2,4,1,1,1,6,2,2,0.693,1588,0.944,0.0
1,0,4,4,2,2,1,3,2,3,1.274,2242,0.815,0.52
1,0,3,4,1,1,1,3,3,3,0.505,1415,0.406,0.653
1,1,0,3,3,1,1,5,2,3,1.126,2483,0.542,0.11
1,1,3,4,2,3,1,6,3,3,0.515,1239,0.737,0.272
1,1,2,2,3,2,1,3,3,2,0.706,2057,0.71,0.645
1,1,1,4,2,4,1,4,3,2,0.78,1629,0.778,0.016
1,1,3,4,2,5,1,3,3,0,0.635,2076,0.487,0.115
1,1,1,1,2,2,1,3,1,2,0.518,1231,0.214,0.346
1,0,1,5,2,2,1,5,3,3,1.423,1655,1.25,0.0
1,1,0,1,2,3,1,3,1,3,0.673,1501,0.667,0.663
1,1,2,2,2,3,1,5,3,0,0.67,1313,0.636,0.076
1,1,3,2,2,4,1,5,3,2,1.464,2045,0.95,0.721
1,1,4,3,2,3,1,3,5,4,1.054,1448,0.875,0.0
1,0,0,4,2,1,1,4,1,4,0.724,1591,0.321,0.732
0,0,2,6,2,1,1,2,2,3,0.927,842,0.5,0.138
0,1,3,4,3,4,1,2,2,3,0.672,781,0.75,0.0
1,1,0,1,2,3,1,3,3,3,0.73,1825,0.613,0.266
1,0,2,1,1,2,1,6,3,2,0.6,1555,0.706,0.637
1,1,2,1,2,1,1,3,2,4,1.561,2789,1.083,0.0
1,1,1,4,1,5,1,4,2,3,0.967,1308,0.414,0.043
1,0,1,3,2,1,1,3,3,3,1.479,2489,0.742,0.393
1,0,1,2,2,1,1,3,3,3,0.478,1110,0.4,0.442
1,0,2,2,2,1,1,4,1,2,0.736,1741,0.654,0.0
1,1,2,5,2,3,1,5,3,3,0.676,1845,0.739,0.326
1,1,3,4,2,5,1,3,3,2,0.659,1463,0.684,0.12
1,1,3,2,3,5,1,3,1,2,1.099,1734,1.188,0.583
1,1,3,3,2,4,2,6,2,2,0.691,1733,0.636,0.0
1,0,2,5,2,2,1,6,2,2,0.604,1865,0.767,0.301
0,1,3,4,2,4,1,1,1,3,0.803,853,0.091,0.023
1,1,3,4,2,5,1,3,1,3,0.928,1999,0.8,0.025
1,1,1,1,2,5,1,6,2,3,0.664,1671,0.5,0.071
1,0,1,1,2,2,1,5,2,3,0.743,2118,0.455,0.0
1,0,4,1,1,1,1,5,1,2,0.345,1391,0.364,0.252
1,1,1,4,1,5,1,6,2,4,0.77,1729,0.926,0.25
1,1,2,4,3,2,1,3,3,2,0.695,1393,0.842,0.422
1,1,2,4,2,4,2,6,3,2,0.549,1665,0.667,0.036
1,1,2,2,2,4,1,4,2,3,0.929,2489,1.0,0.203
0,0,3,2,2,2,1,5,2,1,0.597,594,0.556,0.0
1,0,4,5,2,2,1,4,2,3,0.8,1852,0.618,0.796
1,0,4,4,1,1,1,5,1,2,0.542,1389,0.478,0.296
1,0,1,5,2,1,1,3,1,3,0.699,902,0.409,0.0
1,0,3,2,2,1,1,6,1,4,1.07,2053,1.75,0.334
0,0,0,4,2,1,1,6,2,3,0.94,840,0.818,0.0
0,1,2,4,2,4,1,3,2,3,0.393,787,0.167,0.0
1,0,0,2,2,2,1,5,2,3,1.371,2098,0.733,0.352
0,1,3,5,2,5,1,2,1,2,0.233,694,0.286,0.0
1,0,4,4,1,1,1,3,2,3,1.411,3132,0.784,0.0
1,1,1,1,2,4,1,5,3,3,0.781,2036,0.613,0.143
1,0,1,1,2,1,1,5,2,4,1.585,1724,1.043,0.525
1,1,5,4,2,4,1,6,2,4,0.598,1085,0.208,0.138
1,0,2,3,2,1,1,6,3,2,0.524,1964,0.8,0.0
1,1,4,4,2,4,1,4,2,4,0.644,1762,0.7,0.464
1,1,2,1,2,2,1,3,1,3,0.503,1514,1.136,0.255
1,1,2,4,2,4,1,5,1,2,0.5,1516,0.63,0.11
1,1,0,4,2,1,1,5,1,3,1.271,2591,0.897,0.608
1,0,3,2,2,1,1,4,2,3,0.922,1847,0.696,0.775
1,0,2,4,2,1,1,5,2,2,1.553,1629,1.25,0.67
1,1,2,2,2,3,1,6,3,2,0.587,1457,0.593,0.187
